1220,1341,36,mate,black,121,C57,Italian Game: Two Knights Defense |  Fried Liver Attack
1275,1236,62,resign,black,39,C57,Italian Game: Two Knights Defense |  Fried Liver Attack
1633,1625,80,resign,black,8,C57,Italian Game: Two Knights Defense |  Fried Liver Attack
1741,1860,68,mate,black,119,C57,Italian Game: Two Knights Defense |  Fried Liver Attack
1612,1561,136,mate,black,51,C57,Italian Game: Two Knights Defense |  Fried Liver Attack
1318,1448,30,resign,black,130,C57,Italian Game: Two Knights Defense |  Fritz Variation
1550,1531,28,resign,black,19,C57,Italian Game: Two Knights Defense |  Fritz Variation
1250,1243,44,mate,black,7,C57,Italian Game: Two Knights Defense |  Knight Attack
1410,1629,128,mate,black,219,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation
1349,1534,36,resign,black,185,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation
1550,1372,104,mate,black,178,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation
1207,1190,18,resign,black,17,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation
1248,1417,46,resign,black,169,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation
1730,1473,38,mate,black,257,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation
1305,1293,28,resign,black,12,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation
1388,1390,80,mate,black,2,C57,Italian Game: Two Knights Defense |  Lolli Attack
1355,1478,70,resign,black,123,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening
1402,1465,78,mate,black,63,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening
1305,2264,37,resign,black,959,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening
1017,1122,72,mate,black,105,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening
1424,1431,114,resign,black,7,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening
1525,1385,60,mate,black,140,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening
1975,1962,80,resign,black,13,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening
1516,1643,53,resign,black,127,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening
1394,1353,54,resign,black,41,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening
1671,2266,62,resign,black,595,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening
1455,1081,62,resign,black,374,C57,Italian Game: Two Knights Defense |  Polerio Defense
1370,1469,44,resign,black,99,C57,Italian Game: Two Knights Defense |  Polerio Defense
1405,2016,58,mate,black,611,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line
1434,1449,42,mate,black,15,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line
1615,1627,150,mate,black,12,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line
1689,1273,36,resign,black,416,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line
2027,2079,54,resign,black,52,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line
1947,2060,66,resign,black,113,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line
1883,1817,64,mate,black,66,C59,Italian Game: Two Knights Defense |  Steinitz Variation
1613,1617,40,mate,black,4,C57,Italian Game: Two Knights Defense |  Traxler Counterattack
1518,1516,16,mate,black,2,C57,Italian Game: Two Knights Defense |  Traxler Counterattack |  Knight Sacrifice Line
1522,1404,64,mate,black,118,C55,Italian Game: Two Knights Defense |  de Riviere Gambit
1382,1009,14,time,black,373,A00,Kadas Opening
1254,1461,120,mate,black,207,A00,Kadas Opening
961,974,66,mate,black,13,A00,Kadas Opening
1116,1376,102,resign,black,260,A00,Kadas Opening
1010,1530,23,resign,black,520,A00,Kadas Opening
1515,1127,26,mate,black,388,E00,Kangaroo Defense
1420,1620,100,resign,black,200,C30,King's Gambit
1351,1366,34,mate,black,15,C30,King's Gambit
1140,1349,62,resign,black,209,C30,King's Gambit
1028,1284,70,mate,black,256,C30,King's Gambit
1517,1535,50,mate,black,18,C30,King's Gambit
1336,1355,101,resign,black,19,C30,King's Gambit
1408,1584,82,mate,black,176,C30,King's Gambit
1305,1402,98,mate,black,97,C30,King's Gambit
1740,1496,81,resign,black,244,C36,King's Gambit Accepted |  Abbazia Defense
1518,1716,54,mate,black,198,C33,King's Gambit Accepted |  Bishop's Gambit
1708,1887,76,time,black,179,C33,King's Gambit Accepted |  Bishop's Gambit |  Maurian Defense
1612,1714,30,resign,black,102,C35,King's Gambit Accepted |  Cunningham Defense
1845,1949,20,resign,black,104,C35,King's Gambit Accepted |  Cunningham Defense
1602,1615,96,resign,black,13,C34,King's Gambit Accepted |  Fischer Defense
1540,1629,57,resign,black,89,C34,King's Gambit Accepted |  Fischer Defense
1130,1383,60,mate,black,253,C34,King's Gambit Accepted |  Fischer Defense
1940,1808,28,resign,black,132,C38,King's Gambit Accepted |  Greco Gambit
1860,1712,10,resign,black,148,C37,King's Gambit Accepted |  King's Knight Gambit
1066,1256,11,resign,black,190,C34,King's Gambit Accepted |  King's Knight Gambit
1479,1399,30,resign,black,80,C34,King's Gambit Accepted |  MacLeod Defense
1305,1497,56,time,black,192,C34,King's Gambit Accepted |  MacLeod Defense
1705,1599,23,resign,black,106,C34,King's Gambit Accepted |  MacLeod Defense
1788,1187,50,resign,black,601,C37,King's Gambit Accepted |  Muzio Gambit |  Sarratt Defense
1329,1308,118,mate,black,21,C33,King's Gambit Accepted |  Polerio Gambit
2207,2239,34,resign,black,32,C33,King's Gambit Accepted |  Polerio Gambit
1348,1322,19,resign,black,26,C34,King's Gambit Accepted |  Schallopp Defense
976,1226,28,resign,black,250,C34,King's Gambit Accepted |  Schallopp Defense
1910,1714,58,resign,black,196,C39,King's Gambit Accepted: Allgaier |  Schlechter Defense
1821,1979,76,resign,black,158,C36,King's Gambit Accepted: Modern Defense #2
1890,2139,132,mate,black,249,C30,King's Gambit Declined |  Classical Variation
1861,1757,36,resign,black,104,C30,King's Gambit Declined |  Mafia Defense
1683,1599,42,resign,black,84,C30,King's Gambit Declined |  Queen's Knight Defense
1073,1313,20,resign,black,240,C30,King's Gambit Declined |  Queen's Knight Defense
1004,1453,60,resign,black,449,C30,King's Gambit Declined |  Queen's Knight Defense
1423,1396,84,time,black,27,C30,King's Gambit Declined |  Queen's Knight Defense
2108,2270,16,resign,black,162,C31,King's Gambit |  Falkbeer Countergambit |  Nimzowitsch-Marshall Countergambit
2000,1908,80,resign,black,92,A08,King's Indian Attack
1869,1670,62,resign,black,199,A07,King's Indian Attack
1494,1640,154,resign,black,146,A07,King's Indian Attack
2036,1706,50,resign,black,330,A08,King's Indian Attack: French Variation
2036,1706,50,resign,black,330,A08,King's Indian Attack: French Variation
1969,2247,59,resign,black,278,A08,King's Indian Attack: Sicilian Variation
1881,1825,62,mate,black,56,A05,King's Indian Attack: Symmetrical Defense
1655,1566,70,resign,black,89,E61,King's Indian Defense
1696,1706,110,resign,black,10,E61,King's Indian Defense
1785,1489,52,mate,black,296,E61,King's Indian Defense
1952,1960,110,resign,black,8,E61,King's Indian Defense
2022,2080,51,resign,black,58,E70,King's Indian Defense: Accelerated Averbakh Variation
2145,2588,122,time,black,443,E64,King's Indian Defense: Fianchetto Variation |  Yugoslav System |  without Nc3
1535,1602,38,resign,black,67,E76,King's Indian Defense: Four Pawns Attack
1610,1750,54,resign,black,140,E76,King's Indian Defense: Four Pawns Attack |  Dynamic Attack
1988,2199,84,resign,black,211,E77,King's Indian Defense: Four Pawns Attack |  Normal Attack
1664,1626,52,resign,black,38,E90,King's Indian Defense: Larsen Variation
1708,1694,64,resign,black,14,E60,King's Indian Defense: Normal Variation |  King's Knight Variation
1945,1901,94,resign,black,44,E60,King's Indian Defense: Normal Variation |  King's Knight Variation
1783,1779,64,mate,black,4,E60,King's Indian Defense: Normal Variation |  King's Knight Variation
1692,1756,56,resign,black,64,E60,King's Indian Defense: Normal Variation |  King's Knight Variation
1387,1457,34,resign,black,70,E90,King's Indian Defense: Normal Variation |  Rare Defenses
1272,1785,150,mate,black,513,E90,King's Indian Defense: Normal Variation |  Rare Defenses
1406,1823,86,time,black,417,E90,King's Indian Defense: Normal Variation |  Rare Defenses
2030,2036,34,time,black,6,E90,King's Indian Defense: Normal Variation |  Rare Defenses
1953,1721,30,resign,black,232,E80,King's Indian Defense: Saemisch Variation
1575,1516,76,resign,black,59,E81,King's Indian Defense: Saemisch Variation |  Normal Defense
1848,1773,58,resign,black,75,E61,King's Indian Defense: Semi-Classical Variation |  Benoni Variation
1299,1369,76,mate,black,70,E77,King's Indian Defense: Six Pawns Attack
1739,1986,68,resign,black,247,E61,King's Indian Defense: Smyslov Variation
1830,2003,84,resign,black,173,E90,King's Indian Defense: Zinnowitz Variation
1696,1896,72,resign,black,200,E90,King's Indian Defense: Zinnowitz Variation
1862,1843,54,resign,black,19,E90,King's Indian Defense: Zinnowitz Variation
1226,1478,156,mate,black,252,C40,King's Knight Opening
945,1070,4,time,black,125,C40,King's Knight Opening
1363,1353,40,mate,black,10,C40,King's Knight Opening
1261,1279,32,mate,black,18,C40,King's Knight Opening
1233,1532,17,resign,black,299,C40,King's Knight Opening
1270,1279,54,mate,black,9,C40,King's Knight Opening
1548,1503,51,resign,black,45,C40,King's Knight Opening
1426,1357,56,resign,black,69,C40,King's Knight Opening
1433,1597,56,resign,black,164,C40,King's Knight Opening
1589,1588,72,resign,black,1,C40,King's Knight Opening
1580,1800,52,mate,black,220,C44,King's Knight Opening: Konstantinopolsky
1449,1729,54,resign,black,280,C44,King's Knight Opening: Konstantinopolsky
1418,1404,30,resign,black,14,C44,King's Knight Opening: Normal Variation
1138,1217,16,resign,black,79,C44,King's Knight Opening: Normal Variation
1257,1342,52,mate,black,85,C44,King's Knight Opening: Normal Variation
1311,1402,67,resign,black,91,C44,King's Knight Opening: Normal Variation
1254,1116,56,mate,black,138,C44,King's Knight Opening: Normal Variation
1500,1406,50,resign,black,94,C44,King's Knight Opening: Normal Variation
1649,1445,60,resign,black,204,C44,King's Knight Opening: Normal Variation
1476,1601,86,resign,black,125,C44,King's Knight Opening: Normal Variation
1425,1174,104,mate,black,251,C44,King's Knight Opening: Normal Variation
913,1058,13,resign,black,145,C44,King's Knight Opening: Normal Variation
1407,1326,62,mate,black,81,C44,King's Knight Opening: Normal Variation
1543,1466,4,time,black,77,C44,King's Knight Opening: Normal Variation
1810,1473,70,mate,black,337,C20,King's Pawn Game
1039,1161,2,time,black,122,C20,King's Pawn Game
1633,1287,2,time,black,346,C20,King's Pawn Game
1173,1751,30,resign,black,578,C20,King's Pawn Game
1688,1423,90,mate,black,265,C20,King's Pawn Game
1725,1451,70,time,black,274,C20,King's Pawn Game
1177,1510,42,mate,black,333,C20,King's Pawn Game
1364,1192,60,resign,black,172,C20,King's Pawn Game
1015,1007,58,mate,black,8,C20,King's Pawn Game
972,954,46,mate,black,18,C20,King's Pawn Game: Alapin Opening
1101,1635,62,mate,black,534,C20,King's Pawn Game: Alapin Opening
1408,1579,26,resign,black,171,C21,King's Pawn Game: Beyer Gambit
1236,1309,46,resign,black,73,C21,King's Pawn Game: Beyer Gambit
1371,1457,31,resign,black,86,C40,King's Pawn Game: Busch-Gass Gambit
1543,1858,24,resign,black,315,C40,King's Pawn Game: Busch-Gass Gambit
1542,1557,58,mate,black,15,C40,King's Pawn Game: Busch-Gass Gambit
1184,1346,42,resign,black,162,C40,King's Pawn Game: Busch-Gass Gambit
1218,1371,78,mate,black,153,C20,King's Pawn Game: Clam Variation |  King's Gambit Reversed
1319,1214,60,resign,black,105,C40,King's Pawn Game: Damiano Defense
1427,1433,60,resign,black,6,C40,King's Pawn Game: Damiano Defense
1059,1016,56,time,black,43,C40,King's Pawn Game: Damiano Defense
1508,1243,48,resign,black,265,C40,King's Pawn Game: Damiano Defense
1248,1342,100,mate,black,94,C40,King's Pawn Game: Damiano Defense
1129,1161,34,resign,black,32,C40,King's Pawn Game: Damiano Defense
1426,1461,102,time,black,35,C40,King's Pawn Game: Damiano Defense
1244,1297,38,mate,black,53,C40,King's Pawn Game: Damiano Defense
1127,1333,36,resign,black,206,C40,King's Pawn Game: Damiano Defense
1434,1534,54,resign,black,100,C40,King's Pawn Game: Damiano Defense
999,967,27,resign,black,32,C40,King's Pawn Game: Damiano Defense
1486,1552,40,mate,black,66,C44,King's Pawn Game: Dresden Opening
1243,1200,50,resign,black,43,C40,King's Pawn Game: Gunderam Gambit
1403,1321,38,mate,black,82,C40,King's Pawn Game: Gunderam Gambit
1356,1498,49,resign,black,142,C20,King's Pawn Game: King's Head Opening
982,1700,49,resign,black,718,C20,King's Pawn Game: King's Head Opening #2
1323,1451,54,time,black,128,C20,King's Pawn Game: King's Head Opening #2
1332,1299,24,mate,black,33,C20,King's Pawn Game: King's Head Opening #2
1042,1133,86,mate,black,91,C20,King's Pawn Game: Leonardis Variation
1302,875,88,time,black,427,C20,King's Pawn Game: Leonardis Variation
1651,1684,62,resign,black,33,C20,King's Pawn Game: Leonardis Variation
1576,1671,58,resign,black,95,C20,King's Pawn Game: Leonardis Variation
1500,1378,12,resign,black,122,C20,King's Pawn Game: Leonardis Variation
1446,1359,62,resign,black,87,C20,King's Pawn Game: Leonardis Variation
1468,1354,12,mate,black,114,C20,King's Pawn Game: Leonardis Variation
1889,1907,62,resign,black,18,C20,King's Pawn Game: Leonardis Variation
1113,1581,34,mate,black,468,C20,King's Pawn Game: Leonardis Variation
1089,1162,54,time,black,73,C20,King's Pawn Game: Leonardis Variation
1252,1770,40,resign,black,518,C20,King's Pawn Game: Leonardis Variation
1157,1211,29,resign,black,54,C20,King's Pawn Game: Leonardis Variation
1073,1939,16,mate,black,866,C20,King's Pawn Game: Leonardis Variation
1141,1098,54,mate,black,43,C20,King's Pawn Game: Leonardis Variation
1573,1877,71,resign,black,304,C20,King's Pawn Game: Leonardis Variation
1295,1153,99,resign,black,142,C20,King's Pawn Game: Leonardis Variation
1303,1354,72,resign,black,51,C20,King's Pawn Game: Leonardis Variation
1305,1462,48,resign,black,157,C20,King's Pawn Game: Leonardis Variation
1286,1328,62,mate,black,42,C20,King's Pawn Game: Leonardis Variation
1648,1698,64,time,black,50,C20,King's Pawn Game: Leonardis Variation
1484,1663,164,mate,black,179,C20,King's Pawn Game: Leonardis Variation
1459,1499,18,resign,black,40,C20,King's Pawn Game: Leonardis Variation
1473,1518,58,resign,black,45,C20,King's Pawn Game: Leonardis Variation
1454,1532,88,resign,black,78,C20,King's Pawn Game: Leonardis Variation
1407,1430,32,resign,black,23,C20,King's Pawn Game: Leonardis Variation
1485,1720,20,resign,black,235,C20,King's Pawn Game: Leonardis Variation
1340,1353,26,resign,black,13,C20,King's Pawn Game: Leonardis Variation
1503,1591,70,resign,black,88,C20,King's Pawn Game: Leonardis Variation
1360,1522,58,mate,black,162,C20,King's Pawn Game: Leonardis Variation
1628,1532,58,resign,black,96,C20,King's Pawn Game: Leonardis Variation
1930,1979,40,resign,black,49,C20,King's Pawn Game: Macleod Attack
1102,1385,56,mate,black,283,C20,King's Pawn Game: Macleod Attack
1302,1647,56,resign,black,345,C20,King's Pawn Game: Macleod Attack
1474,1328,132,resign,black,146,C20,King's Pawn Game: Macleod Attack
1029,1204,46,mate,black,175,C20,King's Pawn Game: Macleod Attack
1157,1264,32,time,black,107,C20,King's Pawn Game: Macleod Attack
1261,1371,48,mate,black,110,B07,King's Pawn Game: Maroczy Defense
924,1097,70,time,black,173,B07,King's Pawn Game: Maroczy Defense
1650,1592,26,resign,black,58,B07,King's Pawn Game: Maroczy Defense
1140,1457,36,mate,black,317,B07,King's Pawn Game: Maroczy Defense
1277,1378,46,resign,black,101,B07,King's Pawn Game: Maroczy Defense
1467,1430,74,mate,black,37,B07,King's Pawn Game: Maroczy Defense
1151,1200,44,resign,black,49,B07,King's Pawn Game: Maroczy Defense
1389,1339,29,resign,black,50,C40,King's Pawn Game: McConnell Defense
1668,1642,89,resign,black,26,C40,King's Pawn Game: McConnell Defense
1374,1385,8,time,black,11,C40,King's Pawn Game: McConnell Defense
1735,1649,80,time,black,86,C40,King's Pawn Game: McConnell Defense
1720,1566,108,mate,black,154,C40,King's Pawn Game: McConnell Defense
1408,1393,102,mate,black,15,C40,King's Pawn Game: McConnell Defense
1436,1522,42,resign,black,86,C40,King's Pawn Game: McConnell Defense
1026,1116,72,resign,black,90,C40,King's Pawn Game: McConnell Defense
1500,1311,32,resign,black,189,C40,King's Pawn Game: McConnell Defense
1077,1359,80,time,black,282,C40,King's Pawn Game: McConnell Defense
1244,1384,33,resign,black,140,C40,King's Pawn Game: McConnell Defense
1667,1659,120,time,black,8,C40,King's Pawn Game: McConnell Defense
1742,1576,54,resign,black,166,C40,King's Pawn Game: McConnell Defense
1371,1270,30,mate,black,101,C40,King's Pawn Game: McConnell Defense
1374,1351,40,resign,black,23,C40,King's Pawn Game: McConnell Defense
1161,1389,40,resign,black,228,C40,King's Pawn Game: McConnell Defense
1494,1447,48,mate,black,47,C40,King's Pawn Game: McConnell Defense
1274,1435,64,resign,black,161,C40,King's Pawn Game: McConnell Defense
1522,1360,52,time,black,162,C40,King's Pawn Game: McConnell Defense
1527,1882,18,resign,black,355,C20,King's Pawn Game: Mengarini's Opening
1545,1890,26,mate,black,345,C20,King's Pawn Game: Mengarini's Opening
1136,1128,40,mate,black,8,C20,King's Pawn Game: Napoleon Attack
1586,1632,56,mate,black,46,C20,King's Pawn Game: Napoleon Attack
1763,1816,58,mate,black,53,C20,King's Pawn Game: Napoleon Attack
1156,1005,4,time,black,151,C20,King's Pawn Game: Napoleon Attack
1698,1247,108,mate,black,451,C20,King's Pawn Game: Napoleon Attack
1778,2236,42,resign,black,458,C20,King's Pawn Game: Napoleon Attack
1178,1172,62,mate,black,6,C20,King's Pawn Game: Napoleon Attack
1209,1160,14,mate,black,49,C20,King's Pawn Game: Napoleon Attack
971,1149,118,mate,black,178,B00,King's Pawn Game: Nimzowitsch Defense
1628,1721,57,resign,black,93,B00,King's Pawn Game: Nimzowitsch Defense
1744,1681,62,resign,black,63,B00,King's Pawn Game: Nimzowitsch Defense
1430,1500,54,mate,black,70,B00,King's Pawn Game: Nimzowitsch Defense
1158,1306,64,mate,black,148,B00,King's Pawn Game: Nimzowitsch Defense
1173,1247,116,mate,black,74,B00,King's Pawn Game: Nimzowitsch Defense
1620,1462,68,resign,black,158,B00,King's Pawn Game: Nimzowitsch Defense
1206,1341,81,resign,black,135,B00,King's Pawn Game: Nimzowitsch Defense
1518,1345,94,resign,black,173,B07,King's Pawn Game: Philidor Gambit
1500,1504,46,time,black,4,C44,King's Pawn Game: Tayler Opening
1716,1422,26,mate,black,294,C44,King's Pawn Game: Tayler Opening
1654,1368,50,resign,black,286,C44,King's Pawn Game: Tayler Opening
1707,1678,62,mate,black,29,C44,King's Pawn Game: Tayler Opening
1235,1444,44,mate,black,209,C20,King's Pawn Game: Tortoise Opening
1352,1577,32,mate,black,225,C20,King's Pawn Game: Tortoise Opening
922,1120,78,resign,black,198,C20,King's Pawn Game: Wayward Queen Attack
1651,1657,150,mate,black,6,C20,King's Pawn Game: Wayward Queen Attack
1173,1262,40,resign,black,89,C20,King's Pawn Game: Wayward Queen Attack
1239,1269,104,resign,black,30,C20,King's Pawn Game: Wayward Queen Attack
1210,1183,122,time,black,27,C20,King's Pawn Game: Wayward Queen Attack
1228,1732,130,mate,black,504,C20,King's Pawn Game: Wayward Queen Attack
1370,1425,68,time,black,55,C20,King's Pawn Game: Wayward Queen Attack
1257,1296,84,mate,black,39,C20,King's Pawn Game: Wayward Queen Attack
1283,1255,68,mate,black,28,C20,King's Pawn Game: Wayward Queen Attack
1295,1226,82,mate,black,69,C20,King's Pawn Game: Wayward Queen Attack
1284,1370,34,mate,black,86,C20,King's Pawn Game: Wayward Queen Attack
1305,1360,40,resign,black,55,C20,King's Pawn Game: Wayward Queen Attack
1325,1361,128,mate,black,36,C20,King's Pawn Game: Wayward Queen Attack
1340,1316,40,mate,black,24,C20,King's Pawn Game: Wayward Queen Attack
1514,1524,44,mate,black,10,C20,King's Pawn Game: Wayward Queen Attack
1221,1226,106,mate,black,5,C20,King's Pawn Game: Wayward Queen Attack
1152,1152,32,mate,black,0,C20,King's Pawn Game: Wayward Queen Attack
1157,1092,120,mate,black,65,C20,King's Pawn Game: Wayward Queen Attack
1107,1631,16,resign,black,524,C20,King's Pawn Game: Wayward Queen Attack
1158,1766,22,resign,black,608,C20,King's Pawn Game: Wayward Queen Attack
989,1658,52,mate,black,669,C20,King's Pawn Game: Wayward Queen Attack
1003,1246,20,resign,black,243,C20,King's Pawn Game: Wayward Queen Attack
1092,1247,94,resign,black,155,C20,King's Pawn Game: Wayward Queen Attack
1121,1105,11,resign,black,16,C20,King's Pawn Game: Wayward Queen Attack
1558,1764,60,mate,black,206,C20,King's Pawn Game: Wayward Queen Attack
1005,1072,54,mate,black,67,C20,King's Pawn Game: Wayward Queen Attack
1026,916,56,mate,black,110,C20,King's Pawn Game: Wayward Queen Attack
1299,1371,86,time,black,72,C20,King's Pawn Game: Wayward Queen Attack
1338,1356,14,resign,black,18,C20,King's Pawn Game: Wayward Queen Attack
1147,1355,11,resign,black,208,C20,King's Pawn Game: Wayward Queen Attack
1337,1720,38,mate,black,383,C20,King's Pawn Game: Wayward Queen Attack
1351,1674,100,mate,black,323,C20,King's Pawn Game: Wayward Queen Attack
1362,1650,46,mate,black,288,C20,King's Pawn Game: Wayward Queen Attack
1378,1447,35,resign,black,69,C20,King's Pawn Game: Wayward Queen Attack
1332,1372,70,mate,black,40,C20,King's Pawn Game: Wayward Queen Attack
1591,1834,66,resign,black,243,C20,King's Pawn Game: Wayward Queen Attack
1397,1363,40,resign,black,34,C20,King's Pawn Game: Wayward Queen Attack
1397,1368,40,mate,black,29,C20,King's Pawn Game: Wayward Queen Attack
1446,1489,98,mate,black,43,C20,King's Pawn Game: Wayward Queen Attack
1344,1521,24,resign,black,177,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit
1347,1677,46,mate,black,330,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit
1485,1471,74,time,black,14,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit
1437,1475,56,mate,black,38,C20,King's Pawn Opening: 2.b3
1032,1140,10,resign,black,108,B20,King's Pawn Opening: Speers
1195,1123,86,mate,black,72,C40,Latvian Gambit
1270,1544,76,mate,black,274,B07,Lion Defense: Lion's Jaw
2064,1968,64,resign,black,96,A48,London System
2013,2188,72,resign,black,175,A48,London System
2035,2324,40,resign,black,289,A48,London System
2046,1950,48,resign,black,96,A48,London System
1525,1628,84,resign,black,103,A48,London System
1674,1655,50,mate,black,19,A50,Mexican Defense
1154,1676,40,resign,black,522,A00,Mieses Opening
1431,1355,26,mate,black,76,A00,Mieses Opening
1197,1078,78,resign,black,119,A00,Mieses Opening
1275,1504,128,mate,black,229,A00,Mieses Opening
1072,1625,60,mate,black,553,A00,Mieses Opening
1149,1677,34,resign,black,528,A00,Mieses Opening
1192,1487,78,resign,black,295,A00,Mieses Opening
1299,1376,42,mate,black,77,A00,Mieses Opening
1424,1708,26,mate,black,284,A00,Mieses Opening
1571,1554,106,mate,black,17,A00,Mieses Opening
1194,1299,50,mate,black,105,A00,Mieses Opening
1811,1854,52,resign,black,43,A00,Mieses Opening
1143,1718,64,mate,black,575,A00,Mieses Opening
1500,1742,18,mate,black,242,A00,Mieses Opening: Reversed Rat
1059,1224,14,resign,black,165,A00,Mieses Opening: Reversed Rat
1608,1511,100,mate,black,97,A00,Mieses Opening: Reversed Rat
1999,1929,62,resign,black,70,A00,Mieses Opening: Reversed Rat
1912,2003,44,resign,black,91,A00,Mieses Opening: Reversed Rat
1118,1002,112,mate,black,116,A40,Mikenas Defense
1236,1137,59,resign,black,99,A40,Mikenas Defense
1597,1500,37,resign,black,97,A40,Mikenas Defense
1734,1402,90,resign,black,332,A40,Mikenas Defense: Cannstatter Variation
1486,1909,40,resign,black,423,A40,Modern Defense
1678,1565,58,resign,black,113,B06,Modern Defense
1235,1592,60,resign,black,357,B06,Modern Defense
1235,1375,66,mate,black,140,B06,Modern Defense
1436,1568,78,resign,black,132,B06,Modern Defense
1155,1292,67,resign,black,137,A40,Modern Defense
1669,1792,126,resign,black,123,B06,Modern Defense
1331,2209,60,mate,black,878,A40,Modern Defense
1832,1873,82,mate,black,41,A40,Modern Defense
1841,1908,70,resign,black,67,A40,Modern Defense
1303,1307,56,mate,black,4,A40,Modern Defense
1365,1409,108,resign,black,44,A40,Modern Defense
1422,1173,64,mate,black,249,B06,Modern Defense
1588,1574,64,resign,black,14,A40,Modern Defense
1345,1701,58,mate,black,356,A40,Modern Defense
2046,2057,80,resign,black,11,A40,Modern Defense
1481,1464,70,time,black,17,B06,Modern Defense
1711,1759,80,mate,black,48,B06,Modern Defense
1829,1707,72,resign,black,122,A40,Modern Defense
1480,1533,58,resign,black,53,A40,Modern Defense
1479,1573,16,resign,black,94,A40,Modern Defense
1429,1432,48,resign,black,3,B06,Modern Defense
1240,1507,92,time,black,267,A40,Modern Defense
1248,1492,44,resign,black,244,B06,Modern Defense
1634,1526,44,resign,black,108,A40,Modern Defense
1137,1383,10,resign,black,246,A40,Modern Defense
1223,1333,40,resign,black,110,A40,Modern Defense
1353,1207,12,resign,black,146,B06,Modern Defense: Bishop Attack
1570,1611,34,resign,black,41,B06,Modern Defense: Geller's System
1639,1813,42,resign,black,174,B06,Modern Defense: Mongredien Defense #2
1404,1515,58,mate,black,111,B06,Modern Defense: Mongredien Defense #2
1953,1770,118,resign,black,183,B06,Modern Defense: Mongredien Defense #2
2175,2322,110,mate,black,147,B06,Modern Defense: Norwegian Defense
1984,1948,58,resign,black,36,B06,Modern Defense: Standard Defense
1426,1371,31,resign,black,55,B06,Modern Defense: Standard Line
1593,2216,76,time,black,623,B06,Modern Defense: Two Knights Variation
1385,1670,84,mate,black,285,B06,Modern Defense: Two Knights Variation |  Suttles Variation
2469,2369,96,time,black,100,B06,Modern Defense: Two Knights Variation |  Suttles Variation
1600,1387,162,mate,black,213,B06,Modern Defense: Two Knights Variation |  Suttles Variation
1818,1896,204,time,black,78,D70,Neo-Gruenfeld Defense
1335,1233,58,mate,black,102,E20,Nimzo-Indian Defense
2189,2167,54,resign,black,22,E20,Nimzo-Indian Defense
1212,2215,52,mate,black,1003,E20,Nimzo-Indian Defense
1453,1772,118,mate,black,319,E20,Nimzo-Indian Defense
1624,1629,68,mate,black,5,E20,Nimzo-Indian Defense
1688,1745,66,mate,black,57,E20,Nimzo-Indian Defense
1758,1745,68,resign,black,13,E20,Nimzo-Indian Defense
1741,1901,60,mate,black,160,E20,Nimzo-Indian Defense
1569,1775,40,resign,black,206,E20,Nimzo-Indian Defense
1664,1820,54,mate,black,156,E20,Nimzo-Indian Defense #2
1680,1048,18,mate,black,632,E20,Nimzo-Indian Defense #2
1654,1516,34,resign,black,138,E20,Nimzo-Indian Defense #2
1242,1216,56,mate,black,26,E50,Nimzo-Indian Defense: 4.e3 e8g8 |  5.Nf3 |  without ...d5
2088,2269,70,resign,black,181,E32,Nimzo-Indian Defense: Classical Variation
1850,2192,66,resign,black,342,E30,Nimzo-Indian Defense: Leningrad Variation
2249,2359,86,time,black,110,E53,Nimzo-Indian Defense: Normal Variation |  Gligoric System
1731,1978,48,resign,black,247,E56,Nimzo-Indian Defense: Normal Variation |  Gligoric System |  Bernstein Defense
1724,1958,50,resign,black,234,E56,Nimzo-Indian Defense: Normal Variation |  Gligoric System |  Bernstein Defense
1611,1945,72,time,black,334,E20,Nimzo-Indian Defense: Ragozin Variation
1973,2462,48,mate,black,489,E20,Nimzo-Indian Defense: Ragozin Variation
